Height 1,Reach 1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss,Draw
175.3,72.0,27.0,0.0254,0.0254,3.0698,7.3573,3.2474,4.4397,8.9556,3.8055,0.4958,0.1015,0.3298,0.0761,0.0,0.8626,0.6089,0.3552,0.3805,172.7,70.0,31.0,0.0,0.0,3.4581,11.0307,4.6445,4.9727,12.7472,5.7552,0.3901,0.0,0.3786,0.101,0.0252,0.833,0.7573,0.1515,0.0,0.0,1.0,0.0
172.7,70.0,31.0,0.0,0.0,3.4581,11.0307,4.6445,4.9727,12.7472,5.7552,0.3901,0.0,0.3786,0.101,0.0252,0.833,0.7573,0.1515,0.0,175.3,72.0,27.0,0.0254,0.0254,3.0698,7.3573,3.2474,4.4397,8.9556,3.8055,0.4958,0.1015,0.3298,0.0761,0.0,0.8626,0.6089,0.3552,0.3805,1.0,0.0,0.0
167.6,69.0,27.0,0.0437,0.0437,2.5564,6.5768,3.5178,3.3212,7.4508,4.37,0.4457,0.284,0.6992,0.1748,0.0218,0.2622,0.4588,0.3714,0.2403,162.6,63.0,26.0,0.0,0.0,1.3048,2.4548,1.2606,3.4722,4.9097,3.5606,0.7072,0.3096,0.3981,0.0442,0.2212,0.0663,0.5529,1.0394,0.376,1.0,0.0,0.0
162.6,63.0,26.0,0.0,0.0,1.3048,2.4548,1.2606,3.4722,4.9097,3.5606,0.7072,0.3096,0.3981,0.0442,0.2212,0.0663,0.5529,1.0394,0.376,167.6,69.0,27.0,0.0437,0.0437,2.5564,6.5768,3.5178,3.3212,7.4508,4.37,0.4457,0.284,0.6992,0.1748,0.0218,0.2622,0.4588,0.3714,0.2403,0.0,1.0,0.0
162.6,67.0,35.0,0.0167,0.0,4.7667,12.0167,3.4167,5.85,13.2833,5.1,0.4404,0.1333,0.3,0.0667,0.0,0.4333,0.4333,0.65,0.3333,170.2,67.0,32.0,0.0,0.0418,1.651,4.535,2.9258,4.8276,8.0251,7.001,0.6016,0.0627,0.3344,0.1254,0.0836,0.209,0.1463,0.7106,1.3166,1.0,0.0,0.0
170.2,67.0,32.0,0.0,0.0418,1.651,4.535,2.9258,4.8276,8.0251,7.001,0.6016,0.0627,0.3344,0.1254,0.0836,0.209,0.1463,0.7106,1.3166,162.6,67.0,35.0,0.0167,0.0,4.7667,12.0167,3.4167,5.85,13.2833,5.1,0.4404,0.1333,0.3,0.0667,0.0,0.4333,0.4333,0.65,0.3333,0.0,1.0,0.0
193.0,80.0,40.0,0.1251,0.0625,5.4091,7.3476,1.3757,8.692,10.8807,2.1574,0.7989,0.0313,0.0625,0.0313,0.0,1.876,0.4065,2.3762,0.0938,195.6,77.0,37.0,0.1016,0.0339,2.4379,6.9752,3.1828,2.8442,7.4492,5.1806,0.3818,0.0,0.0339,0.0677,0.0,0.1693,0.1354,0.474,0.5418,1.0,0.0,0.0
195.6,77.0,37.0,0.1016,0.0339,2.4379,6.9752,3.1828,2.8442,7.4492,5.1806,0.3818,0.0,0.0339,0.0677,0.0,0.1693,0.1354,0.474,0.5418,193.0,80.0,40.0,0.1251,0.0625,5.4091,7.3476,1.3757,8.692,10.8807,2.1574,0.7989,0.0313,0.0625,0.0313,0.0,1.876,0.4065,2.3762,0.0938,0.0,1.0,0.0
162.6,63.0,31.0,0.0143,0.0143,3.8714,9.0286,4.4714,5.9,11.2286,5.4,0.5254,0.2857,0.5571,0.0143,0.0429,0.4857,0.7571,0.5429,0.0714,160.0,64.0,35.0,0.0419,0.0,4.918,9.5849,4.5413,6.7178,11.6149,6.4458,0.5784,0.0,0.0209,0.1465,0.0,2.3439,1.7579,0.2302,0.0209,1.0,0.0,0.0
160.0,64.0,35.0,0.0419,0.0,4.918,9.5849,4.5413,6.7178,11.6149,6.4458,0.5784,0.0,0.0209,0.1465,0.0,2.3439,1.7579,0.2302,0.0209,162.6,63.0,31.0,0.0143,0.0143,3.8714,9.0286,4.4714,5.9,11.2286,5.4,0.5254,0.2857,0.5571,0.0143,0.0429,0.4857,0.7571,0.5429,0.0714,0.0,1.0,0.0
170.2,71.0,28.0,0.0311,0.0,3.9232,8.22,4.11,5.013,9.6212,5.0441,0.521,0.1868,0.685,0.0,0.0311,0.2491,0.3736,1.8371,0.7473,180.3,75.0,34.0,0.0762,0.0,3.6404,10.2732,3.2402,3.6976,10.3304,4.46,0.3579,0.0762,0.0953,0.0572,0.0,0.2287,0.0953,0.0,0.0762,1.0,0.0,0.0
180.3,75.0,34.0,0.0762,0.0,3.6404,10.2732,3.2402,3.6976,10.3304,4.46,0.3579,0.0762,0.0953,0.0572,0.0,0.2287,0.0953,0.0,0.0762,170.2,71.0,28.0,0.0311,0.0,3.9232,8.22,4.11,5.013,9.6212,5.0441,0.521,0.1868,0.685,0.0,0.0311,0.2491,0.3736,1.8371,0.7473,0.0,1.0,0.0
185.4,75.0,33.0,0.0521,0.0,3.0556,5.9028,2.5868,3.8021,6.7882,3.0208,0.5601,0.1042,0.3125,0.0694,0.0,0.7292,0.3646,0.7118,0.2257,185.4,77.0,30.0,0.0,0.0,2.619,4.9106,1.2004,7.0203,9.6757,2.7827,0.7256,0.0727,0.2001,0.0727,0.0,1.2731,0.4911,0.3637,0.0909,0.0,1.0,0.0
185.4,77.0,30.0,0.0,0.0,2.619,4.9106,1.2004,7.0203,9.6757,2.7827,0.7256,0.0727,0.2001,0.0727,0.0,1.2731,0.4911,0.3637,0.0909,185.4,75.0,33.0,0.0521,0.0,3.0556,5.9028,2.5868,3.8021,6.7882,3.0208,0.5601,0.1042,0.3125,0.0694,0.0,0.7292,0.3646,0.7118,0.2257,1.0,0.0,0.0
172.7,67.0,22.0,0.0958,0.0,4.2789,10.2501,2.7461,6.099,12.3257,3.0655,0.4948,0.0958,0.0958,0.0,0.0639,0.1916,0.1916,0.8302,0.0319,172.7,70.0,27.0,0.0191,0.0,2.0861,4.6316,3.1196,2.488,5.1675,6.0287,0.4815,0.0574,0.1914,0.0574,0.1148,0.2297,0.4976,0.823,1.1292,1.0,0.0,0.0
172.7,70.0,27.0,0.0191,0.0,2.0861,4.6316,3.1196,2.488,5.1675,6.0287,0.4815,0.0574,0.1914,0.0574,0.1148,0.2297,0.4976,0.823,1.1292,172.7,67.0,22.0,0.0958,0.0,4.2789,10.2501,2.7461,6.099,12.3257,3.0655,0.4948,0.0958,0.0958,0.0,0.0639,0.1916,0.1916,0.8302,0.0319,0.0,1.0,0.0
170.2,67.0,33.0,0.0,0.0269,4.7085,10.3049,4.574,6.6188,12.4305,9.4978,0.5325,0.0538,0.0538,0.1076,0.0269,0.7534,0.8879,0.9686,0.3767,167.6,69.0,34.0,0.0,0.0224,2.9776,8.306,2.8657,4.8134,10.2761,3.6493,0.4684,0.1119,0.2687,0.0224,0.0224,0.1343,0.3806,0.2463,0.0896,1.0,0.0,0.0
167.6,69.0,34.0,0.0,0.0224,2.9776,8.306,2.8657,4.8134,10.2761,3.6493,0.4684,0.1119,0.2687,0.0224,0.0224,0.1343,0.3806,0.2463,0.0896,170.2,67.0,33.0,0.0,0.0269,4.7085,10.3049,4.574,6.6188,12.4305,9.4978,0.5325,0.0538,0.0538,0.1076,0.0269,0.7534,0.8879,0.9686,0.3767,0.0,1.0,0.0
175.3,74.0,38.0,0.1469,0.0,4.0759,6.5728,3.672,7.0869,9.5838,7.0135,0.7395,0.1102,0.1102,0.0,0.0,1.7625,2.0196,0.7344,0.0,177.8,71.0,33.0,0.0,0.0407,1.9519,5.571,3.1311,2.8465,6.6283,4.0664,0.4294,0.1423,0.427,0.0407,0.0813,0.4066,0.4473,0.1423,0.1627,0.0,1.0,0.0
177.8,71.0,33.0,0.0,0.0407,1.9519,5.571,3.1311,2.8465,6.6283,4.0664,0.4294,0.1423,0.427,0.0407,0.0813,0.4066,0.4473,0.1423,0.1627,175.3,74.0,38.0,0.1469,0.0,4.0759,6.5728,3.672,7.0869,9.5838,7.0135,0.7395,0.1102,0.1102,0.0,0.0,1.7625,2.0196,0.7344,0.0,1.0,0.0,0.0
165.1,66.0,37.0,0.0264,0.0264,4.1634,8.8801,1.7655,5.3755,10.1449,1.9499,0.5299,0.0791,0.3689,0.0,0.0,0.6324,0.0791,0.4743,0.0,172.7,65.0,28.0,0.1351,0.0,3.9172,10.2927,2.6745,4.0792,10.4548,2.8906,0.3902,0.1081,0.2431,0.0,0.0,0.081,0.1081,0.3242,0.0,0.0,1.0,0.0
172.7,65.0,28.0,0.1351,0.0,3.9172,10.2927,2.6745,4.0792,10.4548,2.8906,0.3902,0.1081,0.2431,0.0,0.0,0.081,0.1081,0.3242,0.0,165.1,66.0,37.0,0.0264,0.0264,4.1634,8.8801,1.7655,5.3755,10.1449,1.9499,0.5299,0.0791,0.3689,0.0,0.0,0.6324,0.0791,0.4743,0.0,1.0,0.0,0.0
170.2,71.0,30.0,0.0,0.0,3.2395,6.002,0.9937,6.6578,9.5992,1.6496,0.6936,0.2385,0.5167,0.0795,0.0994,1.1328,0.3975,1.2322,0.0397,180.3,70.0,28.0,0.06,0.0,8.49,17.67,4.68,10.71,20.28,4.92,0.5281,0.12,0.21,0.12,0.06,0.63,0.09,2.37,0.21,1.0,0.0,0.0
180.3,70.0,28.0,0.06,0.0,8.49,17.67,4.68,10.71,20.28,4.92,0.5281,0.12,0.21,0.12,0.06,0.63,0.09,2.37,0.21,170.2,71.0,30.0,0.0,0.0,3.2395,6.002,0.9937,6.6578,9.5992,1.6496,0.6936,0.2385,0.5167,0.0795,0.0994,1.1328,0.3975,1.2322,0.0397,0.0,1.0,0.0
190.5,80.0,32.0,0.0,0.0,3.6087,8.9596,1.9081,6.533,12.2572,2.7376,0.533,0.1452,0.3111,0.1452,0.0,1.1822,0.3318,0.2696,0.3941,182.9,73.0,30.0,0.0,0.0,1.8935,4.5502,2.4023,2.487,5.2002,3.3632,0.4783,0.0848,0.4522,0.0848,0.113,0.3674,0.65,0.0,0.0283,1.0,0.0,0.0
182.9,73.0,30.0,0.0,0.0,1.8935,4.5502,2.4023,2.487,5.2002,3.3632,0.4783,0.0848,0.4522,0.0848,0.113,0.3674,0.65,0.0,0.0283,190.5,80.0,32.0,0.0,0.0,3.6087,8.9596,1.9081,6.533,12.2572,2.7376,0.533,0.1452,0.3111,0.1452,0.0,1.1822,0.3318,0.2696,0.3941,0.0,1.0,0.0
180.3,72.0,31.0,0.0167,0.0,3.4167,6.8,2.95,5.0667,8.65,3.9,0.5857,0.0833,0.4333,0.2167,0.0333,0.5167,0.3333,0.6,0.1167,185.4,77.0,32.0,0.0497,0.0,3.3775,7.649,4.2219,4.1225,8.543,6.9536,0.4826,0.149,0.4967,0.149,0.0993,0.3974,0.1987,0.447,2.1854,1.0,0.0,0.0
185.4,77.0,32.0,0.0497,0.0,3.3775,7.649,4.2219,4.1225,8.543,6.9536,0.4826,0.149,0.4967,0.149,0.0993,0.3974,0.1987,0.447,2.1854,180.3,72.0,31.0,0.0167,0.0,3.4167,6.8,2.95,5.0667,8.65,3.9,0.5857,0.0833,0.4333,0.2167,0.0333,0.5167,0.3333,0.6,0.1167,0.0,1.0,0.0
167.6,64.0,30.0,0.0,0.0,4.9721,10.0,3.4451,6.3315,11.4711,6.2011,0.5519,0.2793,0.3911,0.0745,0.0,0.9683,0.3352,0.7635,0.3724,167.6,66.0,33.0,0.0305,0.0,5.6489,11.6336,5.374,8.5191,14.8702,5.9847,0.5729,0.0916,0.2443,0.0611,0.0611,0.5802,0.7634,0.7023,0.0,1.0,0.0,0.0
167.6,66.0,33.0,0.0305,0.0,5.6489,11.6336,5.374,8.5191,14.8702,5.9847,0.5729,0.0916,0.2443,0.0611,0.0611,0.5802,0.7634,0.7023,0.0,167.6,64.0,30.0,0.0,0.0,4.9721,10.0,3.4451,6.3315,11.4711,6.2011,0.5519,0.2793,0.3911,0.0745,0.0,0.9683,0.3352,0.7635,0.3724,0.0,1.0,0.0
165.1,67.0,35.0,0.0,0.0973,1.1033,3.3748,2.7582,1.9794,4.2834,4.186,0.4621,0.1622,0.5516,0.0324,0.0324,0.0973,0.3569,0.1947,0.7463,167.6,65.0,28.0,0.0334,0.0,5.0361,10.5392,3.7688,7.0372,12.7738,5.1028,0.5509,0.2668,0.567,0.0334,0.1001,1.1006,0.2335,0.4002,0.8004,0.0,1.0,0.0
167.6,65.0,28.0,0.0334,0.0,5.0361,10.5392,3.7688,7.0372,12.7738,5.1028,0.5509,0.2668,0.567,0.0334,0.1001,1.1006,0.2335,0.4002,0.8004,165.1,67.0,35.0,0.0,0.0973,1.1033,3.3748,2.7582,1.9794,4.2834,4.186,0.4621,0.1622,0.5516,0.0324,0.0324,0.0973,0.3569,0.1947,0.7463,1.0,0.0,0.0
167.6,66.0,33.0,0.0,0.0194,4.8155,12.5825,4.3883,6.3495,14.1553,6.9126,0.4486,0.0,0.0,0.0583,0.0,0.8738,1.0291,0.0,0.5049,162.6,64.0,32.0,0.0,0.0,3.2932,8.881,3.2932,4.228,9.9221,3.8456,0.4261,0.1062,0.2125,0.085,0.17,0.1912,0.1487,0.2975,0.1062,0.0,1.0,0.0
162.6,64.0,32.0,0.0,0.0,3.2932,8.881,3.2932,4.228,9.9221,3.8456,0.4261,0.1062,0.2125,0.085,0.17,0.1912,0.1487,0.2975,0.1062,167.6,66.0,33.0,0.0,0.0194,4.8155,12.5825,4.3883,6.3495,14.1553,6.9126,0.4486,0.0,0.0,0.0583,0.0,0.8738,1.0291,0.0,0.5049,1.0,0.0,0.0
185.4,74.0,29.0,0.0373,0.0,2.9496,4.8538,1.4188,5.9739,8.4007,2.6136,0.7111,0.112,0.1493,0.112,0.0747,0.8214,0.1493,0.9708,0.3734,182.9,74.0,26.0,0.0,0.0,3.5152,8.202,2.7071,6.3636,11.4949,3.9192,0.5536,0.101,0.202,0.101,0.0808,0.2222,0.2424,0.5859,0.1414,0.0,1.0,0.0
182.9,74.0,26.0,0.0,0.0,3.5152,8.202,2.7071,6.3636,11.4949,3.9192,0.5536,0.101,0.202,0.101,0.0808,0.2222,0.2424,0.5859,0.1414,185.4,74.0,29.0,0.0373,0.0,2.9496,4.8538,1.4188,5.9739,8.4007,2.6136,0.7111,0.112,0.1493,0.112,0.0747,0.8214,0.1493,0.9708,0.3734,1.0,0.0,0.0
175.3,69.0,33.0,0.0,0.0167,3.1817,8.4399,3.5166,3.818,9.3106,5.5428,0.4101,0.2177,0.5694,0.134,0.0837,0.1675,0.4019,0.3014,0.3684,170.2,73.0,31.0,0.0207,0.062,3.8469,11.2306,4.6536,4.8604,12.2647,5.1706,0.3963,0.0207,0.0414,0.0207,0.0,0.3309,0.393,0.4137,0.7032,1.0,0.0,0.0
170.2,73.0,31.0,0.0207,0.062,3.8469,11.2306,4.6536,4.8604,12.2647,5.1706,0.3963,0.0207,0.0414,0.0207,0.0,0.3309,0.393,0.4137,0.7032,175.3,69.0,33.0,0.0,0.0167,3.1817,8.4399,3.5166,3.818,9.3106,5.5428,0.4101,0.2177,0.5694,0.134,0.0837,0.1675,0.4019,0.3014,0.3684,0.0,1.0,0.0
193.0,80.0,29.0,0.0,0.0,4.5506,8.9434,2.8672,8.0491,13.2573,4.1298,0.6071,0.3946,0.9206,0.0789,0.0,0.7891,0.6313,1.8939,0.0526,200.7,80.0,31.0,0.0333,0.0166,5.8204,10.1275,2.7273,7.5831,12.2062,3.7583,0.6213,0.0831,0.0998,0.0831,0.0,0.6153,0.2494,0.5155,0.7982,1.0,0.0,0.0
200.7,80.0,31.0,0.0333,0.0166,5.8204,10.1275,2.7273,7.5831,12.2062,3.7583,0.6213,0.0831,0.0998,0.0831,0.0,0.6153,0.2494,0.5155,0.7982,193.0,80.0,29.0,0.0,0.0,4.5506,8.9434,2.8672,8.0491,13.2573,4.1298,0.6071,0.3946,0.9206,0.0789,0.0,0.7891,0.6313,1.8939,0.0526,0.0,1.0,0.0
167.6,70.0,35.0,0.0667,0.0,4.15,11.0833,3.6333,4.5667,11.7167,4.3333,0.3898,0.15,0.2833,0.0667,0.0167,0.5833,0.4167,0.45,0.1,180.3,75.0,29.0,0.0952,0.019,6.4932,14.0717,5.2936,7.9975,15.9378,5.3507,0.5018,0.0381,0.0381,0.0381,0.0,0.6665,0.2095,0.5141,0.0952,1.0,0.0,0.0
180.3,75.0,29.0,0.0952,0.019,6.4932,14.0717,5.2936,7.9975,15.9378,5.3507,0.5018,0.0381,0.0381,0.0381,0.0,0.6665,0.2095,0.5141,0.0952,167.6,70.0,35.0,0.0667,0.0,4.15,11.0833,3.6333,4.5667,11.7167,4.3333,0.3898,0.15,0.2833,0.0667,0.0167,0.5833,0.4167,0.45,0.1,0.0,1.0,0.0
170.2,67.0,31.0,0.0,0.0,4.1414,8.983,3.2611,4.8016,9.6632,4.5215,0.4969,0.08,0.2201,0.08,0.08,1.1204,1.1804,0.5402,0.02,167.6,68.0,43.0,0.0,0.0213,3.6247,9.6375,3.2836,3.8806,9.936,3.5821,0.3906,0.0213,0.0213,0.0426,0.0426,0.4478,0.3412,0.0,0.0426,1.0,0.0,0.0
167.6,68.0,43.0,0.0,0.0213,3.6247,9.6375,3.2836,3.8806,9.936,3.5821,0.3906,0.0213,0.0213,0.0426,0.0426,0.4478,0.3412,0.0,0.0426,170.2,67.0,31.0,0.0,0.0,4.1414,8.983,3.2611,4.8016,9.6632,4.5215,0.4969,0.08,0.2201,0.08,0.08,1.1204,1.1804,0.5402,0.02,0.0,1.0,0.0
180.3,72.0,31.0,0.0,0.0877,4.7553,11.176,4.6896,7.9766,15.2301,5.5004,0.5237,0.1534,0.3725,0.0,0.0,0.1096,0.1315,0.5917,0.504,182.9,74.0,35.0,0.072,0.0,5.183,10.6179,4.1392,6.1188,11.6617,4.6071,0.5247,0.036,0.036,0.108,0.0,1.1878,1.0078,0.4679,0.0,1.0,0.0,0.0
182.9,74.0,35.0,0.072,0.0,5.183,10.6179,4.1392,6.1188,11.6617,4.6071,0.5247,0.036,0.036,0.108,0.0,1.1878,1.0078,0.4679,0.0,180.3,72.0,31.0,0.0,0.0877,4.7553,11.176,4.6896,7.9766,15.2301,5.5004,0.5237,0.1534,0.3725,0.0,0.0,0.1096,0.1315,0.5917,0.504,0.0,1.0,0.0
172.7,71.0,36.0,0.029,0.0,1.7101,6.058,1.3623,2.9855,7.4203,2.8696,0.4023,0.058,0.2609,0.2319,0.2319,0.2899,0.3188,0.1449,0.1449,188.0,73.0,26.0,0.0,0.0,2.5686,6.1204,2.408,4.1739,7.8662,4.495,0.5306,0.0803,0.1405,0.1405,0.0201,0.2007,0.4214,0.3813,0.5819,1.0,0.0,0.0
188.0,73.0,26.0,0.0,0.0,2.5686,6.1204,2.408,4.1739,7.8662,4.495,0.5306,0.0803,0.1405,0.1405,0.0201,0.2007,0.4214,0.3813,0.5819,172.7,71.0,36.0,0.029,0.0,1.7101,6.058,1.3623,2.9855,7.4203,2.8696,0.4023,0.058,0.2609,0.2319,0.2319,0.2899,0.3188,0.1449,0.1449,0.0,1.0,0.0
170.2,70.0,38.0,0.0,0.0,1.4233,5.5374,1.023,4.4033,9.0289,2.0237,0.4877,0.2669,0.556,0.0222,0.0667,0.2224,0.1112,0.5115,0.089,177.8,71.0,33.0,0.0207,0.0,4.4145,8.7668,2.7358,5.0777,9.4715,3.7927,0.5361,0.0829,0.1865,0.1244,0.0207,0.456,0.2073,0.6218,0.3109,0.0,1.0,0.0
177.8,71.0,33.0,0.0207,0.0,4.4145,8.7668,2.7358,5.0777,9.4715,3.7927,0.5361,0.0829,0.1865,0.1244,0.0207,0.456,0.2073,0.6218,0.3109,170.2,70.0,38.0,0.0,0.0,1.4233,5.5374,1.023,4.4033,9.0289,2.0237,0.4877,0.2669,0.556,0.0222,0.0667,0.2224,0.1112,0.5115,0.089,1.0,0.0,0.0
170.2,67.0,33.0,0.0,0.0269,4.7085,10.3049,4.574,6.6188,12.4305,9.4978,0.5325,0.0538,0.0538,0.1076,0.0269,0.7534,0.8879,0.9686,0.3767,165.1,63.0,25.0,0.0,0.0,1.5453,3.6203,2.34,2.5166,4.8124,3.0905,0.5229,0.2649,0.5298,0.0442,0.1325,0.0442,0.1766,0.9272,0.883,0.0,1.0,0.0
165.1,63.0,25.0,0.0,0.0,1.5453,3.6203,2.34,2.5166,4.8124,3.0905,0.5229,0.2649,0.5298,0.0442,0.1325,0.0442,0.1766,0.9272,0.883,170.2,67.0,33.0,0.0,0.0269,4.7085,10.3049,4.574,6.6188,12.4305,9.4978,0.5325,0.0538,0.0538,0.1076,0.0269,0.7534,0.8879,0.9686,0.3767,1.0,0.0,0.0
170.2,69.0,37.0,0.0,0.0157,3.9822,13.3158,5.4617,5.9182,15.6925,6.8153,0.3771,0.063,0.3305,0.1102,0.0157,0.2204,0.3778,0.5194,0.6925,165.1,67.0,36.0,0.0,0.0,3.7886,8.3282,3.2879,8.9291,13.936,6.2754,0.6407,0.0668,0.267,0.1168,0.0,0.8011,0.484,1.2684,0.2337,0.0,1.0,0.0
165.1,67.0,36.0,0.0,0.0,3.7886,8.3282,3.2879,8.9291,13.936,6.2754,0.6407,0.0668,0.267,0.1168,0.0,0.8011,0.484,1.2684,0.2337,170.2,69.0,37.0,0.0,0.0157,3.9822,13.3158,5.4617,5.9182,15.6925,6.8153,0.3771,0.063,0.3305,0.1102,0.0157,0.2204,0.3778,0.5194,0.6925,1.0,0.0,0.0
175.3,72.0,31.0,0.0,0.0,4.5595,9.1691,2.4551,5.9123,10.6973,4.309,0.5527,0.1754,0.3257,0.0501,0.1002,1.3278,0.3257,0.3507,0.1503,182.9,75.0,30.0,0.0234,0.0,3.5294,9.2092,5.0721,6.6848,12.9957,5.6798,0.5144,0.0234,0.0701,0.1636,0.0,0.9817,0.6778,0.3272,0.2104,1.0,0.0,0.0
182.9,75.0,30.0,0.0234,0.0,3.5294,9.2092,5.0721,6.6848,12.9957,5.6798,0.5144,0.0234,0.0701,0.1636,0.0,0.9817,0.6778,0.3272,0.2104,175.3,72.0,31.0,0.0,0.0,4.5595,9.1691,2.4551,5.9123,10.6973,4.309,0.5527,0.1754,0.3257,0.0501,0.1002,1.3278,0.3257,0.3507,0.1503,0.0,1.0,0.0
177.8,71.0,28.0,0.1523,0.0254,4.672,10.3851,4.4435,5.5353,11.2738,4.5197,0.491,0.0,0.0,0.0762,0.0,0.4824,0.1777,0.8379,0.0508,188.0,74.0,28.0,0.0811,0.0406,1.5416,2.8398,2.3124,4.6653,6.4097,3.6917,0.7278,0.1217,0.2028,0.0406,0.3245,0.0406,0.284,1.1359,1.3387,1.0,0.0,0.0
188.0,74.0,28.0,0.0811,0.0406,1.5416,2.8398,2.3124,4.6653,6.4097,3.6917,0.7278,0.1217,0.2028,0.0406,0.3245,0.0406,0.284,1.1359,1.3387,177.8,71.0,28.0,0.1523,0.0254,4.672,10.3851,4.4435,5.5353,11.2738,4.5197,0.491,0.0,0.0,0.0762,0.0,0.4824,0.1777,0.8379,0.0508,0.0,1.0,0.0
190.5,76.0,34.0,0.0213,0.0213,4.1989,8.27,7.2256,5.4991,9.7194,8.8455,0.5658,0.0853,0.3837,0.0,0.0,0.6394,0.6394,0.341,0.0213,200.7,80.0,33.0,0.0868,0.0434,5.3796,12.1909,4.5553,5.6399,12.4946,4.9458,0.4514,0.0,0.0,0.0434,0.0434,0.9111,0.4772,0.0868,0.3471,0.0,1.0,0.0
200.7,80.0,33.0,0.0868,0.0434,5.3796,12.1909,4.5553,5.6399,12.4946,4.9458,0.4514,0.0,0.0,0.0434,0.0434,0.9111,0.4772,0.0868,0.3471,190.5,76.0,34.0,0.0213,0.0213,4.1989,8.27,7.2256,5.4991,9.7194,8.8455,0.5658,0.0853,0.3837,0.0,0.0,0.6394,0.6394,0.341,0.0213,1.0,0.0,0.0
182.9,76.0,34.0,0.0,0.0,3.4102,6.2943,1.2082,8.5937,12.0234,1.5589,0.7147,0.3508,0.6236,0.0,0.039,0.3897,0.2728,1.5784,0.039,180.3,74.0,36.0,0.0,0.0364,3.2919,6.5111,2.3825,5.2561,8.6935,4.3104,0.6046,0.1455,0.2001,0.1091,0.0364,0.6366,0.3456,0.6547,0.3274,1.0,0.0,0.0
180.3,74.0,36.0,0.0,0.0364,3.2919,6.5111,2.3825,5.2561,8.6935,4.3104,0.6046,0.1455,0.2001,0.1091,0.0364,0.6366,0.3456,0.6547,0.3274,182.9,76.0,34.0,0.0,0.0,3.4102,6.2943,1.2082,8.5937,12.0234,1.5589,0.7147,0.3508,0.6236,0.0,0.039,0.3897,0.2728,1.5784,0.039,0.0,1.0,0.0
167.6,71.0,32.0,0.0213,0.0,5.9086,9.543,1.6153,7.0563,10.882,1.8916,0.6484,0.2976,0.5739,0.0425,0.0,0.8502,0.1275,3.1031,0.1913,180.3,69.0,29.0,0.0694,0.0,6.4352,16.0185,3.6806,6.5046,16.1343,3.8426,0.4032,0.0,0.0,0.0926,0.0,0.3241,0.2083,0.2546,0.0463,1.0,0.0,0.0
180.3,69.0,29.0,0.0694,0.0,6.4352,16.0185,3.6806,6.5046,16.1343,3.8426,0.4032,0.0,0.0,0.0926,0.0,0.3241,0.2083,0.2546,0.0463,167.6,71.0,32.0,0.0213,0.0,5.9086,9.543,1.6153,7.0563,10.882,1.8916,0.6484,0.2976,0.5739,0.0425,0.0,0.8502,0.1275,3.1031,0.1913,0.0,1.0,0.0
170.2,67.0,28.0,0.046,0.023,6.4647,12.5383,2.9218,7.9831,14.2408,3.1518,0.5606,0.115,0.2301,0.069,0.023,1.0123,0.3451,0.9663,0.115,170.2,70.0,34.0,0.025,0.0,2.9006,7.5766,2.3005,3.6008,8.3642,3.7133,0.4305,0.0625,0.1125,0.05,0.0125,0.1125,0.3126,0.4626,0.2501,1.0,0.0,0.0
170.2,70.0,34.0,0.025,0.0,2.9006,7.5766,2.3005,3.6008,8.3642,3.7133,0.4305,0.0625,0.1125,0.05,0.0125,0.1125,0.3126,0.4626,0.2501,170.2,67.0,28.0,0.046,0.023,6.4647,12.5383,2.9218,7.9831,14.2408,3.1518,0.5606,0.115,0.2301,0.069,0.023,1.0123,0.3451,0.9663,0.115,0.0,1.0,0.0
154.9,62.0,29.0,0.0,0.0,6.9195,12.4368,5.1954,8.3448,14.092,7.4253,0.5922,0.1379,0.2759,0.1379,0.069,0.9425,0.8736,0.4828,1.1954,165.1,65.0,28.0,0.0,0.0,2.7889,6.9916,2.4209,3.7766,8.2699,5.2098,0.4567,0.2324,0.3486,0.0968,0.0968,0.2905,0.4842,0.5423,0.4067,0.0,1.0,0.0
165.1,65.0,28.0,0.0,0.0,2.7889,6.9916,2.4209,3.7766,8.2699,5.2098,0.4567,0.2324,0.3486,0.0968,0.0968,0.2905,0.4842,0.5423,0.4067,154.9,62.0,29.0,0.0,0.0,6.9195,12.4368,5.1954,8.3448,14.092,7.4253,0.5922,0.1379,0.2759,0.1379,0.069,0.9425,0.8736,0.4828,1.1954,1.0,0.0,0.0
