,Height1,Reach1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss
1367,175.3,71.0,25.0,0.0386,0.0,4.2572,9.5949,2.7524,5.8392,11.3312,3.6013,0.5153,0.0386,0.0772,0.1286,0.0,0.3859,0.5788,0.2701,0.0643,182.9,74.0,40.0,0.161,0.0,2.576,4.8837,7.8354,2.7907,5.2594,9.2844,0.5306,0.0,0.0,0.161,0.0,0.805,0.8587,0.805,4.9911,0.0,1.0
1368,185.4,76.0,35.0,0.1159,0.0464,3.7094,7.187,3.5008,5.5178,9.0881,5.1236,0.6071,0.0696,0.1623,0.0927,0.0,0.2782,0.7419,0.5332,0.3246,190.5,76.0,31.0,0.0439,0.0219,4.4534,9.6965,4.5192,4.936,10.223,4.7824,0.4828,0.0219,0.0439,0.0658,0.0,0.4168,0.3071,0.2194,0.0658,1.0,0.0
1369,190.5,76.0,31.0,0.0439,0.0219,4.4534,9.6965,4.5192,4.936,10.223,4.7824,0.4828,0.0219,0.0439,0.0658,0.0,0.4168,0.3071,0.2194,0.0658,185.4,76.0,35.0,0.1159,0.0464,3.7094,7.187,3.5008,5.5178,9.0881,5.1236,0.6071,0.0696,0.1623,0.0927,0.0,0.2782,0.7419,0.5332,0.3246,0.0,1.0
1370,180.3,75.0,31.0,0.0,0.0,3.9028,9.1016,3.4315,4.0648,9.3078,3.7113,0.4367,0.0442,0.1031,0.0147,0.0,0.0,0.0589,0.1178,0.2798,177.8,72.0,28.0,0.036,0.0,4.2266,8.9568,2.8058,5.0,9.8201,3.777,0.5092,0.054,0.3957,0.036,0.018,1.0612,0.4496,0.4676,0.0,1.0,0.0
1371,177.8,72.0,28.0,0.036,0.0,4.2266,8.9568,2.8058,5.0,9.8201,3.777,0.5092,0.054,0.3957,0.036,0.018,1.0612,0.4496,0.4676,0.0,180.3,75.0,31.0,0.0,0.0,3.9028,9.1016,3.4315,4.0648,9.3078,3.7113,0.4367,0.0442,0.1031,0.0147,0.0,0.0,0.0589,0.1178,0.2798,0.0,1.0
1372,165.1,67.0,32.0,0.0158,0.0,1.1724,3.5807,1.822,3.0737,5.8305,4.8006,0.5272,0.1267,0.301,0.0475,0.0475,0.2852,0.6971,0.1584,0.2852,162.6,63.0,24.0,0.0,0.0,1.4614,2.7567,1.2953,3.5538,5.1149,2.574,0.6948,0.2325,0.4318,0.0664,0.1495,0.1827,0.2657,1.013,0.3487,0.0,1.0
1373,162.6,63.0,24.0,0.0,0.0,1.4614,2.7567,1.2953,3.5538,5.1149,2.574,0.6948,0.2325,0.4318,0.0664,0.1495,0.1827,0.2657,1.013,0.3487,165.1,67.0,32.0,0.0158,0.0,1.1724,3.5807,1.822,3.0737,5.8305,4.8006,0.5272,0.1267,0.301,0.0475,0.0475,0.2852,0.6971,0.1584,0.2852,1.0,0.0
1374,165.1,64.0,34.0,0.0,0.019,5.3905,11.8857,3.9619,7.4667,14.1143,4.8571,0.529,0.0,0.0762,0.0381,0.0,1.1048,1.2,0.019,0.0,167.6,68.0,40.0,0.0,0.0167,3.6364,9.8082,2.8524,4.2369,10.6088,3.4028,0.3994,0.0334,0.0334,0.0667,0.05,0.7173,0.3336,0.1668,0.05,0.0,1.0
1375,167.6,68.0,40.0,0.0,0.0167,3.6364,9.8082,2.8524,4.2369,10.6088,3.4028,0.3994,0.0334,0.0334,0.0667,0.05,0.7173,0.3336,0.1668,0.05,165.1,64.0,34.0,0.0,0.019,5.3905,11.8857,3.9619,7.4667,14.1143,4.8571,0.529,0.0,0.0762,0.0381,0.0,1.1048,1.2,0.019,0.0,1.0,0.0
1376,180.3,76.0,29.0,0.044,0.0,3.6964,6.1606,1.8702,6.9527,10.099,3.7184,0.6885,0.154,0.5721,0.154,0.022,1.5622,0.8801,1.1881,0.242,188.0,75.0,33.0,0.0567,0.0284,5.3617,10.8085,3.4894,6.8652,12.3688,3.9149,0.555,0.0851,0.1418,0.1986,0.0284,0.9929,0.6525,0.4255,0.0284,1.0,0.0
1377,188.0,75.0,33.0,0.0567,0.0284,5.3617,10.8085,3.4894,6.8652,12.3688,3.9149,0.555,0.0851,0.1418,0.1986,0.0284,0.9929,0.6525,0.4255,0.0284,180.3,76.0,29.0,0.044,0.0,3.6964,6.1606,1.8702,6.9527,10.099,3.7184,0.6885,0.154,0.5721,0.154,0.022,1.5622,0.8801,1.1881,0.242,0.0,1.0
1378,175.3,70.0,38.0,0.0166,0.0166,4.7062,9.6619,2.4113,5.4047,10.5765,2.9933,0.511,0.0665,0.1663,0.0998,0.0,0.898,0.2827,0.4989,0.2162,175.3,77.0,24.0,0.0,0.0286,3.6303,8.5755,3.8018,5.717,10.8337,4.9452,0.5277,0.2859,0.4859,0.0572,0.1143,0.6289,0.686,1.1434,0.4859,0.0,1.0
1379,175.3,77.0,24.0,0.0,0.0286,3.6303,8.5755,3.8018,5.717,10.8337,4.9452,0.5277,0.2859,0.4859,0.0572,0.1143,0.6289,0.686,1.1434,0.4859,175.3,70.0,38.0,0.0166,0.0166,4.7062,9.6619,2.4113,5.4047,10.5765,2.9933,0.511,0.0665,0.1663,0.0998,0.0,0.898,0.2827,0.4989,0.2162,1.0,0.0
1380,167.6,67.0,32.0,0.0,0.0,1.7297,3.786,1.3645,3.3248,5.4773,5.8808,0.607,0.3267,0.6726,0.0384,0.1153,0.1153,0.0192,0.2691,0.4612,167.6,65.0,30.0,0.0,0.0553,3.3753,8.3923,5.5887,4.1869,9.2223,5.9576,0.454,0.0553,0.2951,0.0922,0.1291,0.0,0.2767,0.166,0.2582,0.0,1.0
1381,167.6,65.0,30.0,0.0,0.0553,3.3753,8.3923,5.5887,4.1869,9.2223,5.9576,0.454,0.0553,0.2951,0.0922,0.1291,0.0,0.2767,0.166,0.2582,167.6,67.0,32.0,0.0,0.0,1.7297,3.786,1.3645,3.3248,5.4773,5.8808,0.607,0.3267,0.6726,0.0384,0.1153,0.1153,0.0192,0.2691,0.4612,1.0,0.0
1382,167.6,67.0,36.0,0.0133,0.0,2.7067,6.0667,2.52,3.6133,7.16,4.04,0.5047,0.2533,0.7333,0.0667,0.0133,0.1467,0.2933,0.1867,0.2,177.8,72.0,37.0,0.0,0.0146,3.0444,6.7881,3.3358,3.2484,7.0211,6.1034,0.4627,0.1165,0.335,0.0146,0.0,0.3642,0.5244,0.0437,0.5827,1.0,0.0
1383,177.8,72.0,37.0,0.0,0.0146,3.0444,6.7881,3.3358,3.2484,7.0211,6.1034,0.4627,0.1165,0.335,0.0146,0.0,0.3642,0.5244,0.0437,0.5827,167.6,67.0,36.0,0.0133,0.0,2.7067,6.0667,2.52,3.6133,7.16,4.04,0.5047,0.2533,0.7333,0.0667,0.0133,0.1467,0.2933,0.1867,0.2,0.0,1.0
1384,175.3,74.0,35.0,0.0515,0.0,2.3189,6.0464,2.2159,3.5385,7.4206,3.779,0.4769,0.0172,0.0515,0.0172,0.0344,0.5325,0.1374,0.6184,0.0515,182.9,75.0,34.0,0.0548,0.0274,3.5753,8.6986,2.5616,4.1781,9.411,3.4932,0.444,0.0137,0.0548,0.0137,0.0,0.274,0.589,0.2603,0.3836,1.0,0.0
1385,182.9,75.0,34.0,0.0548,0.0274,3.5753,8.6986,2.5616,4.1781,9.411,3.4932,0.444,0.0137,0.0548,0.0137,0.0,0.274,0.589,0.2603,0.3836,175.3,74.0,35.0,0.0515,0.0,2.3189,6.0464,2.2159,3.5385,7.4206,3.779,0.4769,0.0172,0.0515,0.0172,0.0344,0.5325,0.1374,0.6184,0.0515,0.0,1.0
1386,182.9,75.0,37.0,0.0,0.0197,2.2208,6.3085,2.771,3.0462,7.2126,3.341,0.4223,0.0393,0.3538,0.0197,0.0,0.3538,0.5896,0.3341,0.0393,182.9,70.0,39.0,0.0,0.0174,3.5181,8.865,3.9013,5.5559,11.1988,4.6502,0.4961,0.1567,0.3135,0.0522,0.0,0.2612,0.5051,0.9405,0.1567,0.0,1.0
1387,182.9,70.0,39.0,0.0,0.0174,3.5181,8.865,3.9013,5.5559,11.1988,4.6502,0.4961,0.1567,0.3135,0.0522,0.0,0.2612,0.5051,0.9405,0.1567,182.9,75.0,37.0,0.0,0.0197,2.2208,6.3085,2.771,3.0462,7.2126,3.341,0.4223,0.0393,0.3538,0.0197,0.0,0.3538,0.5896,0.3341,0.0393,1.0,0.0
1388,193.0,80.0,37.0,0.0758,0.0253,3.6126,5.0274,2.4505,4.0421,5.4821,2.8295,0.7373,0.0505,0.1516,0.0253,0.0253,0.2779,0.4042,0.7326,0.3537,177.8,72.0,43.0,0.0578,0.0193,1.4634,3.8703,3.7548,2.4647,4.9679,10.3979,0.4961,0.0193,0.0193,0.1926,0.0,0.1155,0.1733,0.1155,2.0603,1.0,0.0
1389,177.8,72.0,43.0,0.0578,0.0193,1.4634,3.8703,3.7548,2.4647,4.9679,10.3979,0.4961,0.0193,0.0193,0.1926,0.0,0.1155,0.1733,0.1155,2.0603,193.0,80.0,37.0,0.0758,0.0253,3.6126,5.0274,2.4505,4.0421,5.4821,2.8295,0.7373,0.0505,0.1516,0.0253,0.0253,0.2779,0.4042,0.7326,0.3537,0.0,1.0
1390,190.5,79.0,32.0,0.0192,0.0,2.8443,5.4004,0.6342,3.3056,5.9193,3.786,0.5584,0.0384,0.1345,0.3267,0.0,0.8456,0.173,1.3261,0.2883,198.1,79.0,35.0,0.0229,0.0917,3.0722,8.2308,4.9752,3.5766,8.804,6.4654,0.4062,0.0688,0.0917,0.0459,0.0,0.1605,1.0546,1.1005,0.642,1.0,0.0
1391,198.1,79.0,35.0,0.0229,0.0917,3.0722,8.2308,4.9752,3.5766,8.804,6.4654,0.4062,0.0688,0.0917,0.0459,0.0,0.1605,1.0546,1.1005,0.642,190.5,79.0,32.0,0.0192,0.0,2.8443,5.4004,0.6342,3.3056,5.9193,3.786,0.5584,0.0384,0.1345,0.3267,0.0,0.8456,0.173,1.3261,0.2883,0.0,1.0
1392,175.3,69.0,33.0,0.0,0.0136,3.2918,6.8556,4.584,5.2097,9.0184,6.2707,0.5777,0.2856,0.5577,0.0136,0.0136,0.4081,0.8025,0.3265,0.6529,175.3,71.0,39.0,0.0816,0.0204,3.5294,6.6712,4.3047,5.4267,8.6297,6.5896,0.6288,0.204,0.2652,0.0204,0.0408,0.6936,0.4488,1.1833,2.0809,1.0,0.0
1393,175.3,71.0,39.0,0.0816,0.0204,3.5294,6.6712,4.3047,5.4267,8.6297,6.5896,0.6288,0.204,0.2652,0.0204,0.0408,0.6936,0.4488,1.1833,2.0809,175.3,69.0,33.0,0.0,0.0136,3.2918,6.8556,4.584,5.2097,9.0184,6.2707,0.5777,0.2856,0.5577,0.0136,0.0136,0.4081,0.8025,0.3265,0.6529,0.0,1.0
1394,185.4,75.0,29.0,0.0,0.0,3.4483,8.7304,1.8966,6.0188,11.7398,2.7743,0.5127,0.1411,0.4859,0.1097,0.0,0.7053,0.815,0.9561,0.0313,185.4,78.0,32.0,0.0,0.0665,1.9062,4.2778,1.8397,4.7433,7.3809,3.0809,0.6426,0.2438,0.3325,0.0,0.0222,0.0443,0.1995,0.532,0.3325,1.0,0.0
1395,185.4,78.0,32.0,0.0,0.0665,1.9062,4.2778,1.8397,4.7433,7.3809,3.0809,0.6426,0.2438,0.3325,0.0,0.0222,0.0443,0.1995,0.532,0.3325,185.4,75.0,29.0,0.0,0.0,3.4483,8.7304,1.8966,6.0188,11.7398,2.7743,0.5127,0.1411,0.4859,0.1097,0.0,0.7053,0.815,0.9561,0.0313,0.0,1.0
1396,185.4,74.0,36.0,0.0165,0.0,3.177,5.5638,1.5144,5.6461,8.1646,2.6996,0.6915,0.214,0.2798,0.0658,0.0,0.4115,0.1811,0.8395,0.0329,182.9,73.0,30.0,0.0428,0.0214,4.8522,11.5212,4.104,5.0873,11.7563,4.3392,0.4327,0.0214,0.1283,0.1069,0.0,0.2779,0.1496,0.1283,0.2565,0.0,1.0
1397,182.9,73.0,30.0,0.0428,0.0214,4.8522,11.5212,4.104,5.0873,11.7563,4.3392,0.4327,0.0214,0.1283,0.1069,0.0,0.2779,0.1496,0.1283,0.2565,185.4,74.0,36.0,0.0165,0.0,3.177,5.5638,1.5144,5.6461,8.1646,2.6996,0.6915,0.214,0.2798,0.0658,0.0,0.4115,0.1811,0.8395,0.0329,1.0,0.0
1398,188.0,77.0,42.0,0.0129,0.0387,2.8621,5.5952,3.2746,3.4164,6.2527,5.2213,0.5464,0.0,0.0,0.0645,0.0,0.1805,0.1418,0.0516,0.6317,185.4,77.0,33.0,0.1762,0.0881,7.4009,14.3612,3.348,11.5419,18.6784,3.9648,0.6179,0.0,0.6167,0.0,0.0,2.8194,0.793,2.5551,0.5286,1.0,0.0
1399,185.4,77.0,33.0,0.1762,0.0881,7.4009,14.3612,3.348,11.5419,18.6784,3.9648,0.6179,0.0,0.6167,0.0,0.0,2.8194,0.793,2.5551,0.5286,188.0,77.0,42.0,0.0129,0.0387,2.8621,5.5952,3.2746,3.4164,6.2527,5.2213,0.5464,0.0,0.0,0.0645,0.0,0.1805,0.1418,0.0516,0.6317,0.0,1.0
1400,185.4,72.0,37.0,0.0,0.0193,2.3799,4.2373,1.9736,4.1793,6.327,3.6762,0.6606,0.1741,0.4837,0.0,0.0967,0.1935,0.1548,1.1996,0.4837,182.9,74.0,36.0,0.0713,0.0713,3.8503,7.7718,3.6007,6.9162,10.9447,4.2424,0.6319,0.0713,0.0713,0.0357,0.0,0.5348,0.8556,1.0695,0.3922,1.0,0.0
1401,182.9,74.0,36.0,0.0713,0.0713,3.8503,7.7718,3.6007,6.9162,10.9447,4.2424,0.6319,0.0713,0.0713,0.0357,0.0,0.5348,0.8556,1.0695,0.3922,185.4,72.0,37.0,0.0,0.0193,2.3799,4.2373,1.9736,4.1793,6.327,3.6762,0.6606,0.1741,0.4837,0.0,0.0967,0.1935,0.1548,1.1996,0.4837,0.0,1.0
1402,175.3,72.0,28.0,0.2321,0.0387,6.383,11.6441,3.5977,7.5435,12.882,4.5261,0.5856,0.1934,0.3482,0.0,0.0387,1.3153,0.5029,1.47,0.2321,172.7,71.0,33.0,0.0,0.0,3.2398,7.3665,2.7511,4.2534,8.5611,4.4706,0.4968,0.0905,0.181,0.1267,0.0362,0.3801,0.2353,0.362,0.543,1.0,0.0
1403,172.7,71.0,33.0,0.0,0.0,3.2398,7.3665,2.7511,4.2534,8.5611,4.4706,0.4968,0.0905,0.181,0.1267,0.0362,0.3801,0.2353,0.362,0.543,175.3,72.0,28.0,0.2321,0.0387,6.383,11.6441,3.5977,7.5435,12.882,4.5261,0.5856,0.1934,0.3482,0.0,0.0387,1.3153,0.5029,1.47,0.2321,0.0,1.0
1404,185.4,74.0,33.0,0.0118,0.0235,3.4941,8.8588,2.2588,4.8118,10.3294,3.3765,0.4658,0.1529,0.3059,0.1176,0.0118,0.5529,0.2941,0.6118,0.3412,180.3,76.0,39.0,0.0,0.0,1.4838,3.5703,1.9011,3.4544,5.7032,4.6136,0.6057,0.1391,0.4405,0.0,0.0464,0.1623,0.1623,0.4637,0.9737,1.0,0.0
1405,180.3,76.0,39.0,0.0,0.0,1.4838,3.5703,1.9011,3.4544,5.7032,4.6136,0.6057,0.1391,0.4405,0.0,0.0464,0.1623,0.1623,0.4637,0.9737,185.4,74.0,33.0,0.0118,0.0235,3.4941,8.8588,2.2588,4.8118,10.3294,3.3765,0.4658,0.1529,0.3059,0.1176,0.0118,0.5529,0.2941,0.6118,0.3412,0.0,1.0
1406,172.7,70.0,33.0,0.0542,0.0,1.9512,6.6667,2.2222,2.9539,7.6694,3.8753,0.3852,0.1355,0.3523,0.1626,0.0271,0.3252,0.5691,0.2439,0.1897,190.5,76.0,30.0,0.0185,0.0739,4.2475,10.8772,3.7858,5.4478,12.0776,4.506,0.4511,0.0,0.0369,0.1662,0.0185,0.277,0.4432,0.0,0.4063,0.0,1.0
1407,190.5,76.0,30.0,0.0185,0.0739,4.2475,10.8772,3.7858,5.4478,12.0776,4.506,0.4511,0.0,0.0369,0.1662,0.0185,0.277,0.4432,0.0,0.4063,172.7,70.0,33.0,0.0542,0.0,1.9512,6.6667,2.2222,2.9539,7.6694,3.8753,0.3852,0.1355,0.3523,0.1626,0.0271,0.3252,0.5691,0.2439,0.1897,1.0,0.0
1408,185.4,73.0,34.0,0.1773,0.0296,5.5862,10.4039,5.1133,6.3547,11.2611,5.6749,0.5643,0.1182,0.2956,0.0296,0.0887,0.4433,0.6798,0.6502,0.2365,180.3,74.0,32.0,0.0315,0.0,4.6336,9.7557,3.1521,7.4232,12.829,4.2396,0.5786,0.0473,0.1261,0.1103,0.0473,1.0087,0.4886,0.394,0.0315,0.0,1.0
1409,180.3,74.0,32.0,0.0315,0.0,4.6336,9.7557,3.1521,7.4232,12.829,4.2396,0.5786,0.0473,0.1261,0.1103,0.0473,1.0087,0.4886,0.394,0.0315,185.4,73.0,34.0,0.1773,0.0296,5.5862,10.4039,5.1133,6.3547,11.2611,5.6749,0.5643,0.1182,0.2956,0.0296,0.0887,0.4433,0.6798,0.6502,0.2365,1.0,0.0
1410,182.9,74.0,38.0,0.0456,0.0456,2.1665,4.3786,3.5576,2.9418,5.268,5.4048,0.5584,0.0456,0.2509,0.0456,0.0,0.2052,0.4333,0.114,0.3649,188.0,75.0,31.0,0.0445,0.0,3.5137,7.1386,3.9585,4.0919,7.828,5.8043,0.5227,0.0,0.0445,0.0,0.0222,0.7116,0.7561,0.2891,0.0222,0.0,1.0
1411,188.0,75.0,31.0,0.0445,0.0,3.5137,7.1386,3.9585,4.0919,7.828,5.8043,0.5227,0.0,0.0445,0.0,0.0222,0.7116,0.7561,0.2891,0.0222,182.9,74.0,38.0,0.0456,0.0456,2.1665,4.3786,3.5576,2.9418,5.268,5.4048,0.5584,0.0456,0.2509,0.0456,0.0,0.2052,0.4333,0.114,0.3649,1.0,0.0
1412,165.1,66.0,35.0,0.0,0.0,4.0838,9.4839,2.6776,4.712,10.172,3.276,0.4632,0.1197,0.3291,0.0748,0.0299,0.3441,0.2244,0.374,0.015,170.2,71.0,28.0,0.0,0.0,2.9855,5.6035,0.9033,5.9862,8.788,2.3271,0.6812,0.199,0.444,0.1072,0.1072,0.9798,0.3062,0.9952,0.0306,1.0,0.0
1413,170.2,71.0,28.0,0.0,0.0,2.9855,5.6035,0.9033,5.9862,8.788,2.3271,0.6812,0.199,0.444,0.1072,0.1072,0.9798,0.3062,0.9952,0.0306,165.1,66.0,35.0,0.0,0.0,4.0838,9.4839,2.6776,4.712,10.172,3.276,0.4632,0.1197,0.3291,0.0748,0.0299,0.3441,0.2244,0.374,0.015,0.0,1.0
1414,180.3,71.0,24.0,0.0129,0.0,3.7152,8.7767,2.123,4.7638,10.0324,3.6764,0.4748,0.1036,0.2589,0.1036,0.0906,0.2718,0.1812,0.4919,0.3495,175.3,70.0,38.0,0.0168,0.0,2.4154,5.9883,7.2798,4.6128,8.2863,12.9997,0.5567,0.0503,0.151,0.1342,0.0168,0.4361,0.9058,0.1342,1.4258,1.0,0.0
1415,175.3,70.0,38.0,0.0168,0.0,2.4154,5.9883,7.2798,4.6128,8.2863,12.9997,0.5567,0.0503,0.151,0.1342,0.0168,0.4361,0.9058,0.1342,1.4258,180.3,71.0,24.0,0.0129,0.0,3.7152,8.7767,2.123,4.7638,10.0324,3.6764,0.4748,0.1036,0.2589,0.1036,0.0906,0.2718,0.1812,0.4919,0.3495,0.0,1.0
1416,180.3,75.0,32.0,0.0,0.0156,3.8911,11.284,3.1128,6.0078,13.7276,3.6109,0.4376,0.1712,0.716,0.0623,0.0467,0.3268,0.358,0.358,0.0934,188.0,77.0,34.0,0.0,0.0507,3.7231,7.3195,4.2296,7.0916,10.992,6.5344,0.6452,0.0253,0.0253,0.1773,0.076,0.7598,0.7092,0.2786,1.1144,0.0,1.0
1417,188.0,77.0,34.0,0.0,0.0507,3.7231,7.3195,4.2296,7.0916,10.992,6.5344,0.6452,0.0253,0.0253,0.1773,0.076,0.7598,0.7092,0.2786,1.1144,180.3,75.0,32.0,0.0,0.0156,3.8911,11.284,3.1128,6.0078,13.7276,3.6109,0.4376,0.1712,0.716,0.0623,0.0467,0.3268,0.358,0.358,0.0934,1.0,0.0
1418,167.6,66.0,33.0,0.0,0.0334,2.3546,5.828,2.7721,3.4066,7.0136,4.5589,0.4857,0.0167,0.1837,0.1336,0.0668,0.5344,0.334,0.4843,0.5177,167.6,69.0,23.0,0.015,0.03,4.0411,10.4407,2.689,5.5884,12.1683,3.7857,0.4593,0.0901,0.2704,0.0751,0.03,0.2854,0.3155,0.6009,0.3305,0.0,1.0
1419,167.6,69.0,23.0,0.015,0.03,4.0411,10.4407,2.689,5.5884,12.1683,3.7857,0.4593,0.0901,0.2704,0.0751,0.03,0.2854,0.3155,0.6009,0.3305,167.6,66.0,33.0,0.0,0.0334,2.3546,5.828,2.7721,3.4066,7.0136,4.5589,0.4857,0.0167,0.1837,0.1336,0.0668,0.5344,0.334,0.4843,0.5177,1.0,0.0
1420,172.7,69.0,29.0,0.0581,0.0,4.153,6.8829,2.1491,5.6631,8.7706,4.5595,0.6457,0.0871,0.2323,0.1162,0.1162,0.1452,0.3485,1.8296,1.1326,170.2,66.0,30.0,0.2454,0.1227,7.8528,16.6871,7.6074,9.2025,18.0368,7.7301,0.5102,0.1227,0.2454,0.1227,0.1227,3.8037,2.0859,1.1043,0.3681,1.0,0.0
1421,170.2,66.0,30.0,0.2454,0.1227,7.8528,16.6871,7.6074,9.2025,18.0368,7.7301,0.5102,0.1227,0.2454,0.1227,0.1227,3.8037,2.0859,1.1043,0.3681,172.7,69.0,29.0,0.0581,0.0,4.153,6.8829,2.1491,5.6631,8.7706,4.5595,0.6457,0.0871,0.2323,0.1162,0.1162,0.1452,0.3485,1.8296,1.1326,0.0,1.0
1422,172.7,68.0,32.0,0.0099,0.0,3.7123,9.4638,2.554,4.8507,10.8299,3.8113,0.4479,0.2277,0.5148,0.0396,0.0099,0.4356,0.4356,0.3069,0.0396,172.7,65.0,26.0,0.1587,0.0,4.1516,10.7889,2.7237,4.3367,10.974,2.9881,0.3952,0.1058,0.238,0.0,0.0,0.1058,0.1058,0.4495,0.0,0.0,1.0
1423,172.7,65.0,26.0,0.1587,0.0,4.1516,10.7889,2.7237,4.3367,10.974,2.9881,0.3952,0.1058,0.238,0.0,0.0,0.1058,0.1058,0.4495,0.0,172.7,68.0,32.0,0.0099,0.0,3.7123,9.4638,2.554,4.8507,10.8299,3.8113,0.4479,0.2277,0.5148,0.0396,0.0099,0.4356,0.4356,0.3069,0.0396,1.0,0.0
1424,167.6,67.0,31.0,0.0299,0.0,5.7897,15.725,3.4778,6.9457,17.0703,3.6871,0.4069,0.0399,0.2392,0.0399,0.0199,0.3787,0.2292,0.2292,0.0,160.0,67.0,27.0,0.0501,0.0,4.4277,12.381,3.5255,4.9624,12.9657,4.0769,0.3827,0.0167,0.0334,0.0167,0.0668,0.5347,0.2673,0.6516,0.1671,1.0,0.0
1425,160.0,67.0,27.0,0.0501,0.0,4.4277,12.381,3.5255,4.9624,12.9657,4.0769,0.3827,0.0167,0.0334,0.0167,0.0668,0.5347,0.2673,0.6516,0.1671,167.6,67.0,31.0,0.0299,0.0,5.7897,15.725,3.4778,6.9457,17.0703,3.6871,0.4069,0.0399,0.2392,0.0399,0.0199,0.3787,0.2292,0.2292,0.0,0.0,1.0
1426,175.3,68.0,26.0,0.0215,0.0215,5.1164,8.6636,2.6442,7.0512,10.8133,5.0735,0.6521,0.2365,0.4515,0.1505,0.301,0.215,0.4085,2.8162,0.5374,162.6,63.0,24.0,0.0,0.0,1.3119,2.574,1.8932,3.3546,4.8492,4.0188,0.6918,0.2491,0.4318,0.0996,0.1661,0.1495,0.5978,0.8968,0.548,0.0,1.0
1427,162.6,63.0,24.0,0.0,0.0,1.3119,2.574,1.8932,3.3546,4.8492,4.0188,0.6918,0.2491,0.4318,0.0996,0.1661,0.1495,0.5978,0.8968,0.548,175.3,68.0,26.0,0.0215,0.0215,5.1164,8.6636,2.6442,7.0512,10.8133,5.0735,0.6521,0.2365,0.4515,0.1505,0.301,0.215,0.4085,2.8162,0.5374,1.0,0.0
1428,175.3,69.0,33.0,0.0,0.012,4.5739,10.3572,5.2325,6.1904,12.1293,6.3101,0.5104,0.2036,0.5268,0.0,0.012,0.5628,0.7424,0.2155,0.3592,190.5,80.0,30.0,0.0,0.0797,4.4291,7.966,2.9952,6.8986,10.7223,4.5884,0.6434,0.1753,0.478,0.1275,0.0319,0.5736,0.3664,1.8959,0.9719,0.0,1.0
1429,190.5,80.0,30.0,0.0,0.0797,4.4291,7.966,2.9952,6.8986,10.7223,4.5884,0.6434,0.1753,0.478,0.1275,0.0319,0.5736,0.3664,1.8959,0.9719,175.3,69.0,33.0,0.0,0.012,4.5739,10.3572,5.2325,6.1904,12.1293,6.3101,0.5104,0.2036,0.5268,0.0,0.012,0.5628,0.7424,0.2155,0.3592,1.0,0.0
1430,182.9,74.0,41.0,0.0,0.0589,2.9637,6.3592,2.7478,4.0628,7.5368,4.6124,0.5391,0.0981,0.1963,0.0785,0.0785,0.6281,0.2355,0.5888,0.6084,175.3,72.0,30.0,0.0333,0.0166,2.0288,5.9534,3.3426,3.2927,7.5665,5.837,0.4352,0.316,0.4989,0.0665,0.0,0.2494,0.5654,0.2494,0.3326,0.0,1.0
1431,175.3,72.0,30.0,0.0333,0.0166,2.0288,5.9534,3.3426,3.2927,7.5665,5.837,0.4352,0.316,0.4989,0.0665,0.0,0.2494,0.5654,0.2494,0.3326,182.9,74.0,41.0,0.0,0.0589,2.9637,6.3592,2.7478,4.0628,7.5368,4.6124,0.5391,0.0981,0.1963,0.0785,0.0785,0.6281,0.2355,0.5888,0.6084,1.0,0.0
1432,180.3,76.0,29.0,0.0176,0.0,3.0404,5.3251,1.5993,5.9754,8.8928,3.1459,0.6719,0.1933,0.6678,0.1054,0.0527,1.3005,0.7381,0.9842,0.2988,188.0,75.0,33.0,0.1177,0.0,5.7381,11.7705,3.6488,7.1506,13.3006,4.002,0.5376,0.0589,0.1177,0.1766,0.0294,1.1476,0.7357,0.3531,0.0294,0.0,1.0
1433,188.0,75.0,33.0,0.1177,0.0,5.7381,11.7705,3.6488,7.1506,13.3006,4.002,0.5376,0.0589,0.1177,0.1766,0.0294,1.1476,0.7357,0.3531,0.0294,180.3,76.0,29.0,0.0176,0.0,3.0404,5.3251,1.5993,5.9754,8.8928,3.1459,0.6719,0.1933,0.6678,0.1054,0.0527,1.3005,0.7381,0.9842,0.2988,1.0,0.0
